Source,AName,AType,ASource,Target,BName,BType,BSource
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3086,SNCA,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2776,PVALB,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0461,CCS,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0520,CDK5,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1278,GRIA2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0565,CHAT,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2881,RTN4,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0733,CYCS,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1277,GRIA1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2868,RPS27A,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1435,HSF1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3118,SOD2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2366,NGF,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0396,CASP3,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3034,SLC33A1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2271,MT3,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2393,NOS1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3322,TMOD2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3215,SYP,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0626,CNTFR,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1853,MAOB,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1178,GAP43,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2321,NAIP,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0687,CST3,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1227,GLG1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2367,NGFR,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2353,NES,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3137,SPAST,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1237,GLUL,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0393,CASP1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2452,NTRK2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1444,HSPB2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2732,PSEN1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1361,HEXA,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1104,FOLH1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0673,CRYAB,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0175,APEX1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2504,PAWR,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3286,TH,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1443,HSPB1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1307,GSR,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2710,PRNP,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3000,SLC18A3,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3516,XBP1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1570,ISG15,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1855,MAP2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3408,TSPO,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3273,TFRC,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1440,HSPA5,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2952,SERPINE2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3050,SLC6A3,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0382,CAPN3,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2451,NTRK1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0173,APAF1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0676,CSF1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1842,MAG,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0369,CALB2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0623,CNR1,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2894,S100A6,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG2719,PRPH2,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG0663,CREBBP,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG3462,UTRN,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1803,LOX,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1877,MB,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1233,GLS,gene,MalaCards
FD00625,amyotrophic lateral sclerosis,disease,faers,FG1066,FGF1,gene,MalaCards
FD00626,amyotrophy,disease,faers,FG2936,SEPTIN9,gene,MalaCards
FD00725,anaplastic oligodendroglioma,disease,faers,FG2466,OLIG2,gene,MalaCards
FD00725,anaplastic oligodendroglioma,disease,faers,FG1919,MGMT,gene,MalaCards
FD00725,anaplastic oligodendroglioma,disease,faers,FG2465,OLIG1,gene,MalaCards
FD00725,anaplastic oligodendroglioma,disease,faers,FG0530,CDKN2C,gene,MalaCards
FD00725,anaplastic oligodendroglioma,disease,faers,FG0527,CDKN2A,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG0194,AR,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG3157,SRD5A2,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG3156,SRD5A1,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG1835,LYVE1,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG2975,SHBG,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG3167,SRY,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG0129,ALDH1A1,gene,MalaCards
FD00735,androgen insensitivity syndrome,disease,faers,FG0561,CGA,gene,MalaCards
FD00744,anencephaly,disease,faers,FG3390,TRIM36,gene,MalaCards
FD00744,anencephaly,disease,faers,FG2277,MTHFR,gene,MalaCards
FD00744,anencephaly,disease,faers,FG0094,AFP,gene,MalaCards
FD00744,anencephaly,disease,faers,FG2984,SIX3,gene,MalaCards
FD00744,anencephaly,disease,faers,FG1105,FOLR1,gene,MalaCards
FD00744,anencephaly,disease,faers,FG0033,ACHE,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0529,CDKN2B-AS1,gene,MalaCards
FD00745,aneurysm,disease,faers,FG1324,H19,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0914,ELN,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2223,MMP9,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2217,MMP2,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2213,MMP12,gene,MalaCards
FD00745,aneurysm,disease,faers,FG3298,TIMP1,gene,MalaCards
FD00745,aneurysm,disease,faers,FG3299,TIMP2,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0908,ELANE,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2220,MMP3,gene,MalaCards
FD00745,aneurysm,disease,faers,FG1042,FBN1,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2210,MMP1,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0687,CST3,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2222,MMP8,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0429,CCL2,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2612,PLAU,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2214,MMP13,gene,MalaCards
FD00745,aneurysm,disease,faers,FG2215,MMP14,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0706,CTSL,gene,MalaCards
FD00745,aneurysm,disease,faers,FG3337,TNFRSF11B,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0779,DCN,gene,MalaCards
FD00745,aneurysm,disease,faers,FG0550,CETP,gene,MalaCards
FD00745,aneurysm,disease,faers,FG3357,TNXB,gene,MalaCards
FD00748,aneurysmal bone cyst,disease,faers,FG0370,CALCA,gene,MalaCards
FD00752,angina pectoris,disease,faers,FG0886,EDN1,gene,MalaCards
FD00752,angina pectoris,disease,faers,FG2396,NOS3,gene,MalaCards
FD00752,angina pectoris,disease,faers,FG1450,HTR1B,gene,MalaCards
FD00762,angioedema,disease,faers,FG2955,SERPING1,gene,MalaCards
FD00762,angioedema,disease,faers,FG0999,F12,gene,MalaCards
FD00762,angioedema,disease,faers,FG2619,PLG,gene,MalaCards
FD00773,angioimmunoblastic t-cell lymphoma,disease,faers,FG0717,CXCL13,gene,MalaCards
FD00773,angioimmunoblastic t-cell lymphoma,disease,faers,FG0288,BCL6,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG3401,TSC1,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG3402,TSC2,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG2199,MLANA,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG2278,MTOR,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG0045,ACTC1,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG2194,MITF,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG2572,PGR,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG2890,S100A1,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG1635,KIT,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG3481,VIM,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG3430,TYR,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG0799,DES,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG0980,ESR1,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG0434,CCL26,gene,MalaCards
FD00784,angiomyolipoma,disease,faers,FG2764,PTPRC,gene,MalaCards
FD00787,angiopathy,disease,faers,FG0687,CST3,gene,MalaCards
FD00787,angiopathy,disease,faers,FG1586,ITM2B,gene,MalaCards
FD00787,angiopathy,disease,faers,FG0188,APP,gene,MalaCards
FD00787,angiopathy,disease,faers,FG0185,APOE,gene,MalaCards
FD00787,angiopathy,disease,faers,FG2732,PSEN1,gene,MalaCards
FD00787,angiopathy,disease,faers,FG2710,PRNP,gene,MalaCards
FD00787,angiopathy,disease,faers,FG1871,MAPT,gene,MalaCards
FD00787,angiopathy,disease,faers,FG3415,TTR,gene,MalaCards
FD00787,angiopathy,disease,faers,FG1445,HSPB6,gene,MalaCards
FD00787,angiopathy,disease,faers,FG2208,MME,gene,MalaCards
FD00787,angiopathy,disease,faers,FG1816,LRP1,gene,MalaCards
FD00787,angiopathy,disease,faers,FG0170,AOC3,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG2560,PECAM1,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG1096,FLT4,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG2557,PDPN,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG0475,CD34,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG3481,VIM,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG1620,KDR,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG1093,FLT1,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG1091,FLI1,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG3491,VWF,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG2284,MUC1,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG3297,TIE1,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG0369,CALB2,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG3260,TEK,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG1674,KRT8,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG0156,ANGPT2,gene,MalaCards
FD00789,angiosarcoma,disease,faers,FG0155,ANGPT1,gene,MalaCards
FD00809,anhidrosis,disease,faers,FG1587,ITPR2,gene,MalaCards
FD00814,aniridia,disease,faers,FG2508,PAX6,gene,MalaCards
FD00814,aniridia,disease,faers,FG3513,WT1,gene,MalaCards
FD00814,aniridia,disease,faers,FG0917,ELP4,gene,MalaCards
FD00814,aniridia,disease,faers,FG1110,FOXC1,gene,MalaCards
FD00814,aniridia,disease,faers,FG2506,PAX3,gene,MalaCards
FD00814,aniridia,disease,faers,FG1632,KIR2DS4,gene,MalaCards
FD00814,aniridia,disease,faers,FG0293,BDNF,gene,MalaCards
FD00815,anisakiasis,disease,faers,FG2846,RNASE3,gene,MalaCards
FD00815,anisakiasis,disease,faers,FG1501,IGHE,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1453,HTR2A,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG2782,PYY,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1214,GHRL,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1701,LEP,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1490,IGF1,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG2419,NPY,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0102,AGRP,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0665,CRH,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1703,LEPR,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0077,ADIPOQ,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0423,CCK,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG2651,POMC,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0293,BDNF,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG2702,PRL,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG3051,SLC6A4,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG2832,RETN,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1209,GH1,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1212,GHRH,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1211,GHR,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1347,HCRT,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0643,COMT,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1886,MC4R,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1497,IGFBP3,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1496,IGFBP2,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG3415,TTR,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1495,IGFBP1,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1611,KCNN3,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG2975,SHBG,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1172,GAL,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG2485,OXT,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0078,ADIPOR1,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1702,LEPQTL1,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1456,HTR2C,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1885,MC3R,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1449,HTR1A,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0623,CNR1,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG3337,TNFRSF11B,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0865,DRD4,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG3049,SLC6A2,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1194,GCG,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG1852,MAOA,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG3370,TPH1,gene,MalaCards
FD00843,anorexia nervosa,disease,faers,FG0553,CFD,gene,MalaCards
FD00992,antisocial personality disorder,disease,faers,FG1852,MAOA,gene,MalaCards
FD00992,antisocial personality disorder,disease,faers,FG0863,DRD2,gene,MalaCards
FD00992,antisocial personality disorder,disease,faers,FG3051,SLC6A4,gene,MalaCards
FD00992,antisocial personality disorder,disease,faers,FG3050,SLC6A3,gene,MalaCards
FD00992,antisocial personality disorder,disease,faers,FG1450,HTR1B,gene,MalaCards
FD00992,antisocial personality disorder,disease,faers,FG1453,HTR2A,gene,MalaCards
FD00992,antisocial personality disorder,disease,faers,FG3412,TTF2,gene,MalaCards
FD00994,antithrombin iii,disease,faers,FG2949,SERPINC1,gene,MalaCards
FD00994,antithrombin iii,disease,faers,FG1004,F5,gene,MalaCards
FD00994,antithrombin iii,disease,faers,FG1001,F2,gene,MalaCards
FD00994,antithrombin iii,disease,faers,FG0997,F10,gene,MalaCards
FD00994,antithrombin iii,disease,faers,FG2277,MTHFR,gene,MalaCards
FD00994,antithrombin iii,disease,faers,FG0186,APOH,gene,MalaCards
FD00997,antithrombin iii deficiency,disease,faers,FG2949,SERPINC1,gene,MalaCards
FD00997,antithrombin iii deficiency,disease,faers,FG1004,F5,gene,MalaCards
FD00997,antithrombin iii deficiency,disease,faers,FG1001,F2,gene,MalaCards
FD00997,antithrombin iii deficiency,disease,faers,FG0997,F10,gene,MalaCards
FD00997,antithrombin iii deficiency,disease,faers,FG2277,MTHFR,gene,MalaCards
FD00997,antithrombin iii deficiency,disease,faers,FG0186,APOH,gene,MalaCards
FD01005,anxiety,disease,faers,FG3051,SLC6A4,gene,MalaCards
FD01005,anxiety,disease,faers,FG2106,MIR485,gene,MalaCards
FD01005,anxiety,disease,faers,FG2170,MIR765,gene,MalaCards
FD01005,anxiety,disease,faers,FG2121,MIR509-1,gene,MalaCards
FD01005,anxiety,disease,faers,FG0623,CNR1,gene,MalaCards
FD01005,anxiety,disease,faers,FG1449,HTR1A,gene,MalaCards
FD01005,anxiety,disease,faers,FG0293,BDNF,gene,MalaCards
FD01005,anxiety,disease,faers,FG3370,TPH1,gene,MalaCards
FD01005,anxiety,disease,faers,FG1456,HTR2C,gene,MalaCards
FD01005,anxiety,disease,faers,FG0665,CRH,gene,MalaCards
FD01005,anxiety,disease,faers,FG0425,CCKBR,gene,MalaCards
FD01005,anxiety,disease,faers,FG0751,CYP2D6,gene,MalaCards
FD01005,anxiety,disease,faers,FG0666,CRHR1,gene,MalaCards
FD01005,anxiety,disease,faers,FG0753,CYP3A4,gene,MalaCards
FD01005,anxiety,disease,faers,FG3371,TPH2,gene,MalaCards
FD01005,anxiety,disease,faers,FG1453,HTR2A,gene,MalaCards
FD01005,anxiety,disease,faers,FG1852,MAOA,gene,MalaCards
FD01005,anxiety,disease,faers,FG3408,TSPO,gene,MalaCards
FD01005,anxiety,disease,faers,FG0643,COMT,gene,MalaCards
FD01005,anxiety,disease,faers,FG0667,CRHR2,gene,MalaCards
FD01005,anxiety,disease,faers,FG2755,PTK7,gene,MalaCards
FD01005,anxiety,disease,faers,FG1457,HTR3A,gene,MalaCards
FD01005,anxiety,disease,faers,FG2485,OXT,gene,MalaCards
FD01005,anxiety,disease,faers,FG2419,NPY,gene,MalaCards
FD01005,anxiety,disease,faers,FG3049,SLC6A2,gene,MalaCards
FD01005,anxiety,disease,faers,FG3050,SLC6A3,gene,MalaCards
FD01005,anxiety,disease,faers,FG0863,DRD2,gene,MalaCards
FD01005,anxiety,disease,faers,FG1172,GAL,gene,MalaCards
FD01005,anxiety,disease,faers,FG0423,CCK,gene,MalaCards
FD01005,anxiety,disease,faers,FG1169,GAD1,gene,MalaCards
FD01005,anxiety,disease,faers,FG1159,GABBR1,gene,MalaCards
FD01005,anxiety,disease,faers,FG1853,MAOB,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0529,CDKN2B-AS1,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG1324,H19,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0914,ELN,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2223,MMP9,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2217,MMP2,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2213,MMP12,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG3298,TIMP1,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG3299,TIMP2,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0908,ELANE,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2220,MMP3,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG1042,FBN1,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2210,MMP1,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0687,CST3,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2222,MMP8,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0429,CCL2,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2612,PLAU,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2214,MMP13,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG2215,MMP14,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0706,CTSL,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG3337,TNFRSF11B,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0779,DCN,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG0550,CETP,gene,MalaCards
FD01011,aortic aneurysm,disease,faers,FG3357,TNXB,gene,MalaCards
FD01019,aortic dissection,disease,faers,FG1042,FBN1,gene,MalaCards
FD01019,aortic dissection,disease,faers,FG2306,MYH11,gene,MalaCards
FD01019,aortic dissection,disease,faers,FG3281,TGFBR2,gene,MalaCards
FD01019,aortic dissection,disease,faers,FG0914,ELN,gene,MalaCards
FD01027,aortic stenosis,disease,faers,FG0914,ELN,gene,MalaCards
FD01027,aortic stenosis,disease,faers,FG2553,PDLIM1,gene,MalaCards
FD01027,aortic stenosis,disease,faers,FG1313,GTF2I,gene,MalaCards
FD01027,aortic stenosis,disease,faers,FG1719,LIMK1,gene,MalaCards
FD01027,aortic stenosis,disease,faers,FG1041,FBLN5,gene,MalaCards
FD01027,aortic stenosis,disease,faers,FG1042,FBN1,gene,MalaCards
FD01027,aortic stenosis,disease,faers,FG1696,LDLR,gene,MalaCards
FD01033,aortic valve disease,disease,faers,FG2397,NOTCH1,gene,MalaCards
FD01033,aortic valve disease,disease,faers,FG3069,SMAD6,gene,MalaCards
FD01033,aortic valve disease,disease,faers,FG1324,H19,gene,MalaCards
